@RELATION BnB
@ATTRIBUTE a1 REAL
@ATTRIBUTE a2 REAL
@ATTRIBUTE a3 REAL
@ATTRIBUTE a4 REAL
@ATTRIBUTE a5 REAL
@ATTRIBUTE a6 REAL
@ATTRIBUTE a7 REAL
@ATTRIBUTE a8 REAL
@ATTRIBUTE a9 REAL
@ATTRIBUTE a10 REAL
@ATTRIBUTE a11 REAL
@ATTRIBUTE a12 REAL
@ATTRIBUTE a13 REAL
@ATTRIBUTE a14 REAL
@ATTRIBUTE a15 REAL
@ATTRIBUTE a16 REAL
@ATTRIBUTE a17 REAL
@ATTRIBUTE a18 REAL
@ATTRIBUTE a19 REAL
@ATTRIBUTE a20 REAL
@ATTRIBUTE a21 REAL
@ATTRIBUTE a22 REAL
@ATTRIBUTE a23 REAL
@ATTRIBUTE a24 REAL
@ATTRIBUTE a25 REAL
@ATTRIBUTE a26 REAL
@ATTRIBUTE a27 REAL
@ATTRIBUTE a28 REAL
@ATTRIBUTE a29 REAL
@ATTRIBUTE a30 REAL
@ATTRIBUTE a31 REAL
@ATTRIBUTE a32 REAL
@ATTRIBUTE a33 REAL
@ATTRIBUTE a34 REAL
@ATTRIBUTE a35 REAL
@ATTRIBUTE a36 REAL
@ATTRIBUTE a37 REAL
@ATTRIBUTE a38 REAL
@ATTRIBUTE a39 REAL
@ATTRIBUTE a40 REAL
@ATTRIBUTE a41 REAL
@ATTRIBUTE a42 REAL
@ATTRIBUTE a43 REAL
@ATTRIBUTE a44 REAL
@ATTRIBUTE a45 REAL
@ATTRIBUTE a46 REAL
@ATTRIBUTE a47 REAL
@ATTRIBUTE a48 REAL
@ATTRIBUTE a49 REAL
@ATTRIBUTE a50 REAL
@ATTRIBUTE a51 REAL
@ATTRIBUTE a52 REAL
@ATTRIBUTE a53 REAL
@ATTRIBUTE a54 REAL
@ATTRIBUTE a55 REAL
@ATTRIBUTE a56 REAL
@ATTRIBUTE a57 REAL
@ATTRIBUTE a58 REAL
@ATTRIBUTE a59 REAL
@ATTRIBUTE a60 REAL
@ATTRIBUTE a61 REAL
@ATTRIBUTE a62 REAL
@ATTRIBUTE a63 REAL
@ATTRIBUTE a64 REAL
@ATTRIBUTE a65 REAL
@ATTRIBUTE a66 REAL
@ATTRIBUTE a67 REAL
@ATTRIBUTE a68 REAL
@ATTRIBUTE a69 REAL
@ATTRIBUTE a70 REAL
@ATTRIBUTE a71 REAL
@ATTRIBUTE a72 REAL
@ATTRIBUTE a73 REAL
@ATTRIBUTE a74 REAL
@ATTRIBUTE a75 REAL
@ATTRIBUTE a76 REAL
@ATTRIBUTE a77 REAL
@ATTRIBUTE a78 REAL
@ATTRIBUTE a79 REAL
@ATTRIBUTE a80 REAL
@ATTRIBUTE a81 REAL
@ATTRIBUTE a82 REAL
@ATTRIBUTE a83 REAL
@ATTRIBUTE a84 REAL
@ATTRIBUTE a85 REAL
@ATTRIBUTE a86 REAL
@ATTRIBUTE a87 REAL
@ATTRIBUTE a88 REAL
@ATTRIBUTE a89 REAL
@ATTRIBUTE a90 REAL
@ATTRIBUTE a91 REAL
@ATTRIBUTE a92 REAL
@ATTRIBUTE a93 REAL
@ATTRIBUTE a94 REAL
@ATTRIBUTE a95 REAL
@ATTRIBUTE a96 REAL
@ATTRIBUTE a97 REAL
@ATTRIBUTE a98 REAL
@ATTRIBUTE a99 REAL
@ATTRIBUTE a100 REAL
@ATTRIBUTE a101 REAL
@ATTRIBUTE a102 REAL
@ATTRIBUTE a103 REAL
@ATTRIBUTE a104 REAL
@ATTRIBUTE a105 REAL
@ATTRIBUTE a106 REAL
@ATTRIBUTE a107 REAL
@ATTRIBUTE a108 REAL
@ATTRIBUTE a109 REAL
@ATTRIBUTE a110 REAL
@ATTRIBUTE a111 REAL
@ATTRIBUTE a112 REAL
@ATTRIBUTE a113 REAL
@ATTRIBUTE a114 REAL
@ATTRIBUTE a115 REAL
@ATTRIBUTE a116 REAL
@ATTRIBUTE a117 REAL
@ATTRIBUTE a118 REAL
@ATTRIBUTE a119 REAL
@ATTRIBUTE a120 REAL
@ATTRIBUTE a121 REAL
@ATTRIBUTE a122 REAL
@ATTRIBUTE a123 REAL
@ATTRIBUTE a124 REAL
@ATTRIBUTE a125 REAL
@ATTRIBUTE a126 REAL
@ATTRIBUTE a127 REAL
@ATTRIBUTE a128 REAL
@ATTRIBUTE a129 REAL
@ATTRIBUTE a130 REAL
@ATTRIBUTE a131 REAL
@ATTRIBUTE a132 REAL
@ATTRIBUTE a133 REAL
@ATTRIBUTE a134 REAL
@ATTRIBUTE a135 REAL
@ATTRIBUTE a136 REAL
@ATTRIBUTE a137 REAL
@ATTRIBUTE a138 REAL
@ATTRIBUTE a139 REAL
@ATTRIBUTE a140 REAL
@ATTRIBUTE a141 REAL
@ATTRIBUTE a142 REAL
@ATTRIBUTE a143 REAL
@ATTRIBUTE a144 REAL
@ATTRIBUTE a145 REAL
@ATTRIBUTE a146 REAL
@ATTRIBUTE a147 REAL
@ATTRIBUTE a148 REAL
@ATTRIBUTE a149 REAL
@ATTRIBUTE a150 REAL
@ATTRIBUTE class     {0, 1}
@DATA
0.009066, 0.039663, 0.040229, 0.020020, 0.016809, 0.018509, 0.020776, 0.021531, 0.020776, 0.020776, 0.023609, 0.022287, 0.035319, 0.031919, 0.025686, 0.024931, 0.022287, 0.021720, 0.013976, 0.018887, 0.017565, 0.019265, 0.025875, 0.017943, 0.021342, 0.031352, 0.050617, 0.107467, 0.153173, 0.190003, 0.178859, 0.081403, 0.056472, 0.035319, 0.048728, 0.060060, 0.058927, 0.056094, 0.039663, 0.039285, 0.055150, 0.060249, 0.069693, 0.095568, 0.209078, 0.198313, 0.266684, 0.110677, 0.076681, 0.194158, 0.023609, 0.065538, 0.043062, 0.025686, 0.028897, 0.026631, 0.027764, 0.044195, 0.040796, 0.053639, 0.044951, 0.044007, 0.045329, 0.032863, 0.026442, 0.028330, 0.019642, 0.022853, 0.020020, 0.019454, 0.021720, 0.024553, 0.045706, 0.067993, 0.135230, 0.188492, 0.186603, 0.116532, 0.041740, 0.033619, 0.035130, 0.027575, 0.030975, 0.033430, 0.033241, 0.046273, 0.048539, 0.029841, 0.026819, 0.036830, 0.056283, 0.049673, 0.096701, 0.199635, 0.226832, 0.219844, 0.088202, 0.053450, 0.022853, 0.186414, 0.075925, 0.082914, 0.080269, 0.053828, 0.054206, 0.048917, 0.040418, 0.038907, 0.035696, 0.027575, 0.026631, 0.030408, 0.043440, 0.041362, 0.047595, 0.061383, 0.086880, 0.151284, 0.178859, 0.182259, 0.130698, 0.086691, 0.067426, 0.044384, 0.041362, 0.036452, 0.036074, 0.040229, 0.042684, 0.050050, 0.052128, 0.069504, 0.078381, 0.076114, 0.104256, 0.113699, 0.060249, 0.067615, 0.057416, 0.060438, 0.092924, 0.043440, 0.021720, 0.012465, 0.007744, 0.008877, 0.010766, 0.017376, 0.048917, 0.125598, 2
0.001870, 0.009092, 0.015798, 0.015669, 0.017153, 0.017862, 0.022440, 0.026438, 0.019538, 0.012961, 0.010640, 0.010511, 0.012445, 0.009866, 0.007351, 0.007222, 0.006706, 0.007480, 0.007416, 0.006190, 0.004901, 0.005159, 0.006190, 0.005352, 0.005352, 0.006255, 0.004385, 0.009286, 0.005868, 0.005481, 0.004965, 0.004643, 0.004707, 0.004643, 0.004127, 0.005804, 0.005546, 0.006706, 0.005352, 0.004320, 0.004643, 0.004643, 0.007351, 0.006771, 0.006900, 0.007931, 0.009737, 0.021924, 0.058551, 0.574353, 0.003547, 0.011027, 0.019990, 0.018120, 0.019474, 0.022376, 0.025858, 0.023859, 0.013090, 0.011994, 0.010962, 0.010962, 0.010317, 0.006900, 0.007674, 0.006319, 0.006255, 0.007609, 0.006642, 0.005739, 0.004191, 0.005094, 0.007093, 0.005610, 0.005739, 0.006126, 0.004707, 0.007867, 0.005997, 0.004127, 0.005610, 0.004772, 0.005094, 0.004836, 0.004707, 0.005481, 0.005417, 0.006255, 0.005417, 0.004062, 0.004965, 0.005159, 0.005997, 0.006577, 0.006900, 0.008899, 0.010124, 0.022247, 0.057906, 0.570807, 0.003869, 0.008899, 0.017862, 0.015734, 0.016830, 0.018120, 0.017668, 0.017604, 0.009221, 0.007931, 0.006448, 0.008447, 0.009930, 0.009286, 0.009092, 0.010382, 0.009673, 0.011414, 0.008770, 0.008705, 0.007674, 0.008383, 0.008963, 0.007738, 0.007416, 0.007222, 0.006255, 0.007867, 0.005288, 0.004772, 0.004707, 0.005417, 0.006448, 0.005481, 0.004707, 0.006448, 0.006126, 0.006771, 0.006126, 0.004514, 0.004965, 0.005030, 0.006642, 0.006255, 0.007545, 0.008254, 0.011994, 0.023923, 0.063645, 0.564036, 2
0.016453, 0.028485, 0.030695, 0.023574, 0.020381, 0.017026, 0.014161, 0.016780, 0.012442, 0.010723, 0.011869, 0.010641, 0.009413, 0.008431, 0.009659, 0.009086, 0.007776, 0.009249, 0.006876, 0.006139, 0.008349, 0.007858, 0.007203, 0.006712, 0.006057, 0.007449, 0.007285, 0.007203, 0.004829, 0.004338, 0.005320, 0.005730, 0.007285, 0.007694, 0.007121, 0.007121, 0.006630, 0.007612, 0.007285, 0.006876, 0.006794, 0.007531, 0.008185, 0.006630, 0.010232, 0.011050, 0.011459, 0.091676, 0.278711, 0.493003, 0.014079, 0.021200, 0.022264, 0.021937, 0.023574, 0.020545, 0.020709, 0.024310, 0.013997, 0.012933, 0.009986, 0.009659, 0.011296, 0.008676, 0.009495, 0.008758, 0.007203, 0.008513, 0.006630, 0.007203, 0.007367, 0.007367, 0.008267, 0.005566, 0.006876, 0.007285, 0.006221, 0.006548, 0.005320, 0.004911, 0.005320, 0.006548, 0.010314, 0.006303, 0.005648, 0.007039, 0.006466, 0.009495, 0.006548, 0.006139, 0.006794, 0.006303, 0.008431, 0.008431, 0.009577, 0.008840, 0.013588, 0.109684, 0.267906, 0.483017, 0.011541, 0.017517, 0.016371, 0.010968, 0.009659, 0.007449, 0.007531, 0.008676, 0.008431, 0.008349, 0.008513, 0.009577, 0.013015, 0.012196, 0.011050, 0.012769, 0.012442, 0.016616, 0.012442, 0.013097, 0.013588, 0.014815, 0.013915, 0.010068, 0.009822, 0.009986, 0.009986, 0.009331, 0.006958, 0.007612, 0.007039, 0.006057, 0.011459, 0.006548, 0.006385, 0.005893, 0.006794, 0.009249, 0.007531, 0.007612, 0.007940, 0.008103, 0.009249, 0.009822, 0.010641, 0.010068, 0.013506, 0.089302, 0.267169, 0.506427, 2
0.001163, 0.006395, 0.033720, 0.063758, 0.056975, 0.054843, 0.054262, 0.054456, 0.052130, 0.036433, 0.028875, 0.035658, 0.038371, 0.040309, 0.041278, 0.038759, 0.042247, 0.044379, 0.040890, 0.040696, 0.046898, 0.047479, 0.063370, 0.070153, 0.075385, 0.066471, 0.062983, 0.073835, 0.076548, 0.068409, 0.070928, 0.053681, 0.056975, 0.048642, 0.040696, 0.046704, 0.041084, 0.048642, 0.045154, 0.059494, 0.073641, 0.101354, 0.075579, 0.057169, 0.126740, 0.110849, 0.096121, 0.115307, 0.067440, 0.381772, 0.012790, 0.058719, 0.093989, 0.060657, 0.063176, 0.064145, 0.071510, 0.114532, 0.076548, 0.062207, 0.059882, 0.053099, 0.063952, 0.047285, 0.049030, 0.053099, 0.049417, 0.051936, 0.053099, 0.075192, 0.074029, 0.062401, 0.039728, 0.029263, 0.042441, 0.049805, 0.063370, 0.067827, 0.055812, 0.049999, 0.042053, 0.043022, 0.045735, 0.029457, 0.028875, 0.024224, 0.028294, 0.030232, 0.023255, 0.026162, 0.038952, 0.081393, 0.088951, 0.075579, 0.140887, 0.151352, 0.101547, 0.023449, 0.017054, 0.365687, 0.094571, 0.132360, 0.166468, 0.103679, 0.089920, 0.073060, 0.079261, 0.089338, 0.088757, 0.094958, 0.095346, 0.087594, 0.095346, 0.074998, 0.066665, 0.066277, 0.073641, 0.094571, 0.080812, 0.062014, 0.045929, 0.053487, 0.053487, 0.049030, 0.039534, 0.037790, 0.032170, 0.034301, 0.030232, 0.028294, 0.029069, 0.028294, 0.028681, 0.032557, 0.032945, 0.028100, 0.022092, 0.033914, 0.024418, 0.034689, 0.040503, 0.068215, 0.089145, 0.037208, 0.024224, 0.023061, 0.014728, 0.008914, 0.022480, 0.337975, 2
0.001318, 0.003533, 0.010001, 0.015751, 0.020003, 0.019823, 0.017487, 0.025692, 0.016769, 0.015691, 0.014972, 0.011678, 0.010900, 0.006288, 0.006348, 0.005809, 0.004911, 0.006468, 0.004911, 0.005330, 0.005689, 0.004671, 0.005270, 0.003893, 0.004372, 0.004252, 0.003593, 0.005090, 0.003773, 0.005689, 0.004252, 0.003354, 0.004611, 0.004252, 0.004671, 0.004551, 0.004132, 0.005210, 0.004971, 0.004132, 0.004492, 0.003414, 0.004372, 0.002755, 0.003294, 0.004851, 0.007845, 0.016290, 0.042700, 0.577080, 0.001617, 0.004432, 0.012457, 0.018026, 0.023596, 0.021979, 0.021380, 0.025213, 0.017128, 0.016110, 0.010301, 0.009103, 0.007606, 0.006228, 0.006468, 0.005270, 0.005090, 0.005629, 0.004611, 0.005090, 0.005450, 0.004432, 0.005090, 0.004432, 0.003474, 0.004132, 0.004192, 0.004551, 0.003833, 0.005570, 0.003773, 0.003713, 0.004611, 0.004252, 0.005210, 0.003354, 0.004611, 0.005090, 0.004851, 0.004192, 0.003893, 0.003474, 0.003653, 0.003234, 0.003833, 0.006109, 0.007426, 0.017727, 0.044197, 0.571511, 0.001557, 0.004132, 0.010480, 0.015391, 0.020122, 0.016769, 0.013654, 0.016709, 0.010720, 0.009642, 0.009043, 0.009402, 0.010181, 0.008504, 0.007845, 0.008205, 0.008085, 0.009762, 0.008744, 0.008504, 0.009343, 0.007546, 0.007426, 0.005450, 0.004731, 0.005031, 0.004971, 0.005929, 0.004312, 0.005989, 0.004012, 0.004132, 0.005031, 0.004492, 0.005570, 0.004072, 0.004372, 0.005749, 0.004132, 0.003773, 0.004611, 0.003653, 0.003234, 0.003294, 0.004252, 0.005869, 0.007845, 0.020062, 0.047491, 0.567379, 2
0.000367, 0.005326, 0.024057, 0.035810, 0.053072, 0.061336, 0.062437, 0.071803, 0.058948, 0.071987, 0.082087, 0.088514, 0.103940, 0.085209, 0.080434, 0.076027, 0.071069, 0.096411, 0.066661, 0.057296, 0.041135, 0.039850, 0.048665, 0.039666, 0.039483, 0.039850, 0.041135, 0.050317, 0.041503, 0.046461, 0.048114, 0.053072, 0.071803, 0.061703, 0.060050, 0.066661, 0.069416, 0.087229, 0.070701, 0.079700, 0.073456, 0.055643, 0.035993, 0.034524, 0.026444, 0.021119, 0.031035, 0.032872, 0.018364, 0.330001, 0.001653, 0.007346, 0.058948, 0.083372, 0.094574, 0.087963, 0.091269, 0.113122, 0.098064, 0.103206, 0.100818, 0.108898, 0.137913, 0.121386, 0.089433, 0.074374, 0.067763, 0.071436, 0.063723, 0.067947, 0.074741, 0.071803, 0.083189, 0.085025, 0.089065, 0.090167, 0.087963, 0.092003, 0.044624, 0.029199, 0.022771, 0.035259, 0.035810, 0.021853, 0.016528, 0.010651, 0.014140, 0.018731, 0.011753, 0.013589, 0.015426, 0.019099, 0.020384, 0.011569, 0.006978, 0.003489, 0.004407, 0.004224, 0.003122, 0.327980, 0.024057, 0.054174, 0.120651, 0.112204, 0.122671, 0.133506, 0.123773, 0.164541, 0.151503, 0.173907, 0.155176, 0.116795, 0.113857, 0.091269, 0.089983, 0.087412, 0.092922, 0.119733, 0.088514, 0.079700, 0.048665, 0.037279, 0.042237, 0.035810, 0.031402, 0.024057, 0.016160, 0.015609, 0.012671, 0.011018, 0.010651, 0.009917, 0.011386, 0.010284, 0.008998, 0.013222, 0.017262, 0.019466, 0.012120, 0.018548, 0.011386, 0.010835, 0.012304, 0.007713, 0.003856, 0.004040, 0.002938, 0.001653, 0.004407, 0.326511, 2
0.000571, 0.002693, 0.011016, 0.017625, 0.018767, 0.017135, 0.012974, 0.015177, 0.012648, 0.012158, 0.013219, 0.011750, 0.012974, 0.009384, 0.009465, 0.008405, 0.009465, 0.008405, 0.007833, 0.007833, 0.005793, 0.005630, 0.006365, 0.005630, 0.005957, 0.005630, 0.006691, 0.008731, 0.007181, 0.006773, 0.008568, 0.009139, 0.010118, 0.008976, 0.008405, 0.007752, 0.007344, 0.009710, 0.009139, 0.008649, 0.008568, 0.007752, 0.010363, 0.007670, 0.007915, 0.012566, 0.016401, 0.351440, 0.110728, 0.431814, 0.000816, 0.005222, 0.013464, 0.018767, 0.018196, 0.016401, 0.012240, 0.014851, 0.012484, 0.013708, 0.012729, 0.012321, 0.011832, 0.008894, 0.008649, 0.009057, 0.008813, 0.008078, 0.008486, 0.006691, 0.005957, 0.005875, 0.006120, 0.005304, 0.006365, 0.006283, 0.007507, 0.007099, 0.008160, 0.009465, 0.009547, 0.008731, 0.008486, 0.009302, 0.006691, 0.008078, 0.007425, 0.012076, 0.007344, 0.008976, 0.008649, 0.007262, 0.009139, 0.009302, 0.008323, 0.012403, 0.022847, 0.387262, 0.072622, 0.422593, 0.000898, 0.005059, 0.012240, 0.019665, 0.018441, 0.017625, 0.012403, 0.015259, 0.012729, 0.013872, 0.011097, 0.012240, 0.011995, 0.008976, 0.009629, 0.007752, 0.009139, 0.009139, 0.007262, 0.007262, 0.005630, 0.006038, 0.005875, 0.006120, 0.005630, 0.006773, 0.007752, 0.007589, 0.007833, 0.008976, 0.009384, 0.008568, 0.010281, 0.007997, 0.006691, 0.008649, 0.007181, 0.011424, 0.008323, 0.009057, 0.007099, 0.008323, 0.008323, 0.008568, 0.009873, 0.014932, 0.029538, 0.390934, 0.067236, 0.413618, 2
0.007340, 0.015139, 0.018503, 0.013762, 0.013609, 0.009404, 0.010475, 0.012692, 0.009404, 0.008716, 0.010475, 0.008716, 0.009175, 0.007034, 0.009481, 0.006575, 0.007034, 0.008946, 0.006270, 0.006805, 0.007111, 0.007493, 0.006805, 0.006805, 0.005658, 0.006805, 0.007263, 0.009251, 0.007569, 0.007875, 0.007263, 0.008105, 0.008946, 0.008716, 0.007187, 0.006499, 0.008793, 0.010398, 0.008793, 0.008105, 0.009022, 0.007034, 0.007875, 0.007799, 0.008869, 0.009022, 0.016285, 0.093278, 0.216375, 0.522130, 0.009328, 0.014374, 0.019879, 0.012845, 0.012998, 0.009710, 0.009175, 0.012998, 0.008793, 0.008334, 0.010169, 0.010092, 0.009328, 0.008257, 0.008410, 0.007722, 0.007875, 0.009404, 0.006040, 0.006805, 0.006040, 0.009022, 0.006270, 0.007263, 0.006422, 0.006881, 0.007111, 0.009175, 0.007646, 0.007263, 0.007799, 0.008257, 0.009175, 0.008105, 0.007111, 0.006728, 0.008028, 0.010016, 0.009098, 0.006881, 0.008181, 0.007111, 0.008487, 0.007952, 0.009098, 0.009175, 0.016133, 0.096107, 0.211406, 0.522206, 0.009557, 0.015215, 0.018426, 0.014298, 0.012616, 0.009710, 0.009557, 0.012080, 0.009787, 0.008257, 0.009251, 0.010475, 0.009634, 0.009251, 0.007722, 0.008410, 0.007875, 0.008946, 0.006958, 0.005734, 0.006805, 0.007722, 0.007187, 0.006499, 0.006881, 0.006040, 0.008181, 0.008793, 0.008181, 0.006805, 0.007875, 0.007875, 0.008946, 0.007493, 0.007493, 0.006270, 0.009022, 0.010322, 0.007952, 0.007646, 0.007493, 0.008334, 0.007875, 0.007493, 0.009481, 0.008869, 0.014451, 0.075540, 0.232967, 0.522436, 2
0.000399, 0.001994, 0.011763, 0.014056, 0.013458, 0.010467, 0.012461, 0.012062, 0.009769, 0.010168, 0.012062, 0.010567, 0.012461, 0.008772, 0.008673, 0.006878, 0.008274, 0.008274, 0.007676, 0.007576, 0.007576, 0.007676, 0.010168, 0.007975, 0.008473, 0.008075, 0.008174, 0.012062, 0.010367, 0.009969, 0.010766, 0.009769, 0.012261, 0.010866, 0.012760, 0.010268, 0.009370, 0.013856, 0.012461, 0.013856, 0.014255, 0.010666, 0.013458, 0.016747, 0.075163, 0.193889, 0.295768, 0.217913, 0.029108, 0.371729, 0.003090, 0.014754, 0.018342, 0.014654, 0.014255, 0.011962, 0.010168, 0.012760, 0.011663, 0.010666, 0.010168, 0.009769, 0.009969, 0.007676, 0.009171, 0.005084, 0.007975, 0.008772, 0.007676, 0.009071, 0.007078, 0.007975, 0.012261, 0.008573, 0.009370, 0.009969, 0.009370, 0.012760, 0.008274, 0.010268, 0.010367, 0.012162, 0.013856, 0.007776, 0.009171, 0.010268, 0.013856, 0.015053, 0.013458, 0.010666, 0.009470, 0.012162, 0.017146, 0.059712, 0.172756, 0.349399, 0.180731, 0.035987, 0.008972, 0.366745, 0.003888, 0.013956, 0.018243, 0.012660, 0.010567, 0.012859, 0.010268, 0.010168, 0.008872, 0.011265, 0.011663, 0.009969, 0.009171, 0.007875, 0.008473, 0.007875, 0.006779, 0.008374, 0.006779, 0.008673, 0.007975, 0.007975, 0.008673, 0.008573, 0.010168, 0.007975, 0.007676, 0.011663, 0.009769, 0.008274, 0.010666, 0.009969, 0.013657, 0.010866, 0.010766, 0.009570, 0.008573, 0.014155, 0.013358, 0.013657, 0.011265, 0.011464, 0.014155, 0.014754, 0.043563, 0.148432, 0.362259, 0.223596, 0.030803, 0.370632, 2
0.000262, 0.002272, 0.003844, 0.005854, 0.008824, 0.010397, 0.014416, 0.020182, 0.015814, 0.014241, 0.010397, 0.007776, 0.009349, 0.005592, 0.005854, 0.005067, 0.005941, 0.007252, 0.006553, 0.005854, 0.005417, 0.005330, 0.007164, 0.005330, 0.005417, 0.004980, 0.006029, 0.005504, 0.004718, 0.005067, 0.006029, 0.006291, 0.007164, 0.006291, 0.006640, 0.005417, 0.005155, 0.007776, 0.009174, 0.007077, 0.007951, 0.008562, 0.016688, 0.018260, 0.039316, 0.263332, 0.521335, 0.119696, 0.020445, 0.128171, 0.000000, 0.000175, 0.002010, 0.004368, 0.006378, 0.010484, 0.015814, 0.020095, 0.015028, 0.013193, 0.008562, 0.009349, 0.010397, 0.007252, 0.006291, 0.006378, 0.006116, 0.007514, 0.006203, 0.005854, 0.004805, 0.006465, 0.006902, 0.004980, 0.005067, 0.006902, 0.005592, 0.006553, 0.006116, 0.006029, 0.006291, 0.006553, 0.007863, 0.006291, 0.007252, 0.006465, 0.005679, 0.008737, 0.007601, 0.007426, 0.009349, 0.011358, 0.017736, 0.023502, 0.102834, 0.268400, 0.458866, 0.103009, 0.017474, 0.127909, 0.000175, 0.000437, 0.001223, 0.003145, 0.004456, 0.009349, 0.013630, 0.014765, 0.014678, 0.009611, 0.006902, 0.008125, 0.008125, 0.007164, 0.004805, 0.005067, 0.005242, 0.007252, 0.006378, 0.007164, 0.005067, 0.006378, 0.007601, 0.005504, 0.007339, 0.006291, 0.003844, 0.006902, 0.005592, 0.005766, 0.006203, 0.006727, 0.008999, 0.008038, 0.008125, 0.008650, 0.009611, 0.009436, 0.008650, 0.010048, 0.009698, 0.011533, 0.020357, 0.050412, 0.097242, 0.270060, 0.425053, 0.105892, 0.023765, 0.134986, 2
0.005996, 0.012088, 0.023983, 0.020018, 0.021082, 0.019825, 0.016053, 0.014989, 0.010928, 0.007736, 0.007640, 0.008704, 0.008317, 0.004932, 0.007253, 0.007640, 0.006189, 0.007446, 0.007350, 0.006576, 0.006479, 0.006383, 0.007060, 0.006866, 0.007543, 0.007640, 0.007350, 0.008800, 0.006479, 0.007253, 0.005899, 0.006769, 0.006963, 0.007060, 0.006673, 0.007640, 0.007253, 0.008800, 0.008607, 0.006576, 0.007736, 0.008897, 0.013249, 0.011315, 0.014699, 0.038586, 0.228902, 0.342822, 0.337503, 0.211882, 0.002031, 0.005996, 0.013829, 0.012668, 0.014989, 0.015570, 0.011411, 0.014989, 0.012088, 0.010638, 0.009961, 0.012088, 0.008994, 0.008510, 0.007833, 0.008897, 0.006479, 0.009671, 0.008897, 0.008800, 0.006769, 0.008027, 0.007253, 0.006673, 0.007543, 0.008123, 0.008220, 0.011024, 0.008897, 0.007446, 0.006673, 0.007156, 0.007640, 0.007156, 0.006092, 0.009284, 0.006963, 0.009090, 0.009090, 0.007253, 0.009671, 0.008897, 0.013055, 0.011411, 0.014699, 0.037619, 0.207240, 0.385856, 0.322320, 0.212946, 0.002031, 0.006769, 0.014312, 0.013829, 0.015473, 0.011992, 0.010154, 0.011701, 0.008123, 0.006189, 0.006479, 0.007543, 0.007060, 0.008027, 0.008607, 0.008607, 0.007833, 0.011605, 0.009574, 0.007060, 0.008704, 0.007253, 0.008317, 0.008027, 0.008800, 0.008994, 0.009187, 0.011798, 0.008704, 0.008317, 0.007060, 0.009187, 0.008704, 0.008897, 0.008800, 0.008994, 0.006673, 0.010734, 0.008704, 0.007446, 0.010057, 0.009284, 0.013926, 0.012282, 0.020018, 0.065857, 0.239056, 0.319709, 0.321063, 0.216911, 2
0.001941, 0.007570, 0.011743, 0.013489, 0.016983, 0.019700, 0.025135, 0.024261, 0.013198, 0.010578, 0.009025, 0.008831, 0.009705, 0.006405, 0.006405, 0.006308, 0.007570, 0.007861, 0.006793, 0.007278, 0.006114, 0.007084, 0.007861, 0.004949, 0.006017, 0.007764, 0.006987, 0.009510, 0.006987, 0.009413, 0.005338, 0.008346, 0.009316, 0.007473, 0.007667, 0.007764, 0.009413, 0.009025, 0.009316, 0.009510, 0.009705, 0.014848, 0.020186, 0.040080, 0.188851, 0.413609, 0.290070, 0.022515, 0.014169, 0.199332, 0.000000, 0.000000, 0.000194, 0.001747, 0.006211, 0.015430, 0.022418, 0.029308, 0.021932, 0.013781, 0.012228, 0.009122, 0.012713, 0.010093, 0.009316, 0.008831, 0.009219, 0.010287, 0.007084, 0.007278, 0.007181, 0.006405, 0.008346, 0.005629, 0.006114, 0.007181, 0.006987, 0.010093, 0.008637, 0.009122, 0.008831, 0.006696, 0.011743, 0.007667, 0.006987, 0.008249, 0.010384, 0.009122, 0.009413, 0.010966, 0.011451, 0.012228, 0.021738, 0.058422, 0.238539, 0.468925, 0.171868, 0.019312, 0.015139, 0.199429, 0.000000, 0.000000, 0.000485, 0.002135, 0.006890, 0.013586, 0.017468, 0.022126, 0.015333, 0.009996, 0.009025, 0.008734, 0.011646, 0.008928, 0.007278, 0.009025, 0.009122, 0.010093, 0.007473, 0.008831, 0.008346, 0.007764, 0.008443, 0.007278, 0.008249, 0.008055, 0.008928, 0.010675, 0.009316, 0.010287, 0.008055, 0.010093, 0.009996, 0.008152, 0.009996, 0.010481, 0.011063, 0.011937, 0.010287, 0.010772, 0.011646, 0.014266, 0.024067, 0.061721, 0.193121, 0.245623, 0.392842, 0.053375, 0.021059, 0.205931, 2
